date,sku_id,units_sold,unit_price,promotion
01-08-2025,232,31,700,0
01-08-2025,193,35,999,1
01-08-2025,258,21,1200,0
01-08-2025,194,29,350,0
01-08-2025,162,25,1200,0
01-08-2025,166,26,850,0
01-08-2025,247,23,700,0
01-08-2025,129,21,700,0
01-08-2025,158,37,450,1
01-08-2025,163,47,1500,1
01-08-2025,229,24,1200,0
01-08-2025,126,32,1200,0
01-08-2025,191,26,1500,0
01-08-2025,235,33,850,0
01-08-2025,286,28,650,0
01-08-2025,188,17,550,0
01-08-2025,297,29,1200,0
01-08-2025,222,23,1200,0
01-08-2025,255,13,850,0
01-08-2025,149,24,1200,0
01-08-2025,284,31,250,1
01-08-2025,152,39,700,1
01-08-2025,128,35,350,1
01-08-2025,116,24,1200,0
01-08-2025,231,36,550,1
01-08-2025,226,26,250,0
01-08-2025,140,27,999,0
01-08-2025,276,25,1500,0
01-08-2025,156,22,999,0
01-08-2025,222,23,1200,0
01-08-2025,205,39,1200,1
01-08-2025,219,27,700,0
01-08-2025,249,34,700,0
01-08-2025,286,37,650,0
01-08-2025,245,40,550,1
01-08-2025,282,27,700,0
01-08-2025,274,26,350,0
01-08-2025,172,41,850,1
01-08-2025,212,23,1500,0
01-08-2025,140,27,999,0
01-08-2025,286,41,650,1
01-08-2025,294,50,850,1
01-08-2025,278,31,450,0
01-08-2025,249,27,700,1
01-08-2025,270,27,850,0
01-08-2025,259,31,650,0
01-08-2025,146,33,999,0
01-08-2025,153,16,650,0
01-08-2025,207,19,700,0
01-08-2025,185,21,550,0
01-08-2025,248,22,700,0
01-08-2025,248,25,700,0
01-08-2025,296,27,650,0
01-08-2025,258,23,1200,0
01-08-2025,103,33,700,1
01-08-2025,169,40,250,1
01-08-2025,166,37,850,1
01-08-2025,227,26,450,0
01-08-2025,169,24,250,0
01-08-2025,296,25,650,0
01-08-2025,158,43,450,1
01-08-2025,188,31,550,1
01-08-2025,264,22,250,0
01-08-2025,174,29,650,1
01-08-2025,110,30,700,0
01-08-2025,167,28,450,0
01-08-2025,172,33,850,0
01-08-2025,223,21,250,0
01-08-2025,243,24,850,0
01-08-2025,210,32,250,0
01-08-2025,182,27,350,0
01-08-2025,201,18,850,0
01-08-2025,129,26,700,0
01-08-2025,137,32,999,1
01-08-2025,223,37,250,1
01-08-2025,274,29,350,0
01-08-2025,205,38,1200,0
01-08-2025,113,19,1200,0
01-08-2025,297,20,1200,0
01-08-2025,165,25,250,0
01-08-2025,250,23,550,0
01-08-2025,280,20,450,0
01-08-2025,298,19,550,0
01-08-2025,124,42,350,1
01-08-2025,138,13,450,0
01-08-2025,230,29,999,1
01-08-2025,253,29,350,0
01-08-2025,267,25,450,0
01-08-2025,211,26,1200,0
01-08-2025,132,34,850,0
01-08-2025,243,27,850,0
02-08-2025,234,32,650,0
02-08-2025,194,23,350,0
02-08-2025,228,23,350,0
02-08-2025,143,25,700,0
02-08-2025,263,27,1200,0
02-08-2025,110,23,700,0
02-08-2025,268,19,999,0
02-08-2025,268,24,999,0
02-08-2025,238,28,1500,0
02-08-2025,263,42,1200,1
02-08-2025,283,18,650,0
02-08-2025,133,51,550,1
02-08-2025,209,29,450,0
02-08-2025,230,42,999,1
02-08-2025,289,34,999,0
02-08-2025,248,27,700,1
02-08-2025,219,36,700,1
02-08-2025,212,28,1500,0
02-08-2025,129,29,700,0
02-08-2025,164,23,250,0
02-08-2025,187,21,450,0
02-08-2025,277,31,999,0
02-08-2025,273,21,450,0
02-08-2025,229,24,1200,0
02-08-2025,122,19,450,0
02-08-2025,245,22,550,0
02-08-2025,192,27,1500,0
02-08-2025,231,26,550,0
02-08-2025,187,29,450,0
02-08-2025,245,25,550,0
02-08-2025,144,35,650,1
02-08-2025,130,24,250,0
02-08-2025,144,31,650,1
02-08-2025,285,19,850,0
02-08-2025,116,15,1200,0
02-08-2025,158,25,450,0
02-08-2025,169,19,250,0
02-08-2025,268,50,999,1
02-08-2025,172,19,850,0
02-08-2025,279,26,650,1
02-08-2025,298,40,550,1
02-08-2025,231,20,550,0
02-08-2025,169,24,250,0
02-08-2025,220,34,350,0
02-08-2025,234,19,650,0
02-08-2025,122,28,450,0
02-08-2025,267,21,450,0
02-08-2025,188,45,550,1
02-08-2025,270,34,850,1
02-08-2025,223,29,250,1
02-08-2025,273,24,450,0
02-08-2025,117,35,250,1
02-08-2025,109,21,550,0
02-08-2025,123,20,450,0
02-08-2025,275,19,700,0
02-08-2025,299,36,850,0
02-08-2025,300,26,1200,0
02-08-2025,167,30,450,0
02-08-2025,153,40,650,1
02-08-2025,170,52,250,1
02-08-2025,264,30,250,0
02-08-2025,151,29,1200,0
02-08-2025,210,33,250,0
02-08-2025,230,23,999,0
02-08-2025,173,32,1200,1
02-08-2025,195,33,650,1
02-08-2025,234,43,650,1
02-08-2025,259,34,650,0
02-08-2025,138,25,450,0
02-08-2025,203,22,550,0
02-08-2025,131,29,250,0
02-08-2025,104,32,1500,0
02-08-2025,230,15,999,0
02-08-2025,197,40,350,1
02-08-2025,152,24,700,0
02-08-2025,112,32,700,1
02-08-2025,290,21,999,0
02-08-2025,266,29,700,1
02-08-2025,288,30,350,1
02-08-2025,123,34,450,0
02-08-2025,103,20,700,0
02-08-2025,144,35,650,1
02-08-2025,121,27,450,0
02-08-2025,192,26,1500,0
02-08-2025,230,30,999,0
02-08-2025,140,29,999,0
02-08-2025,180,22,250,0
02-08-2025,208,26,250,0
02-08-2025,164,25,250,0
02-08-2025,193,38,999,1
02-08-2025,219,17,700,0
02-08-2025,291,22,650,0
02-08-2025,163,46,1500,1
02-08-2025,118,37,850,1
02-08-2025,274,28,350,0
02-08-2025,216,20,1200,0
02-08-2025,195,25,650,0
02-08-2025,245,24,550,1
02-08-2025,297,46,1200,1
02-08-2025,126,28,1200,0
02-08-2025,273,19,450,0
02-08-2025,228,23,350,0
02-08-2025,218,32,250,1
02-08-2025,273,28,450,0
02-08-2025,161,52,700,1
02-08-2025,258,30,1200,1
02-08-2025,215,19,550,0
02-08-2025,288,24,350,0
02-08-2025,194,17,350,0
02-08-2025,245,41,550,1
02-08-2025,200,25,850,0
02-08-2025,179,32,1200,1
02-08-2025,176,36,1200,1
02-08-2025,285,31,850,0
02-08-2025,268,30,999,0
02-08-2025,146,16,999,0
02-08-2025,274,29,350,0
02-08-2025,217,30,650,0
02-08-2025,121,29,450,0
02-08-2025,254,29,550,0
02-08-2025,133,34,550,0
02-08-2025,275,25,700,0
02-08-2025,191,24,1500,0
02-08-2025,284,35,250,1
02-08-2025,197,22,350,0
02-08-2025,117,22,250,0
02-08-2025,254,31,550,1
02-08-2025,246,25,350,0
02-08-2025,161,29,700,0
02-08-2025,141,21,999,0
02-08-2025,273,21,450,0
02-08-2025,256,33,350,1
02-08-2025,160,48,350,1
02-08-2025,241,30,650,1
02-08-2025,149,25,1200,0
02-08-2025,137,24,999,0
02-08-2025,233,21,550,0
02-08-2025,267,18,450,0
03-08-2025,284,30,250,1
03-08-2025,193,26,999,0
03-08-2025,129,23,700,0
03-08-2025,209,22,450,0
03-08-2025,237,29,999,0
03-08-2025,295,28,450,1
03-08-2025,123,44,450,1
03-08-2025,232,28,700,0
03-08-2025,203,41,550,1
03-08-2025,218,44,250,1
03-08-2025,119,38,650,1
03-08-2025,104,29,1500,1
03-08-2025,222,31,1200,0
03-08-2025,140,25,999,0
03-08-2025,223,37,250,1
03-08-2025,106,29,1200,0
03-08-2025,261,33,850,1
03-08-2025,167,18,450,0
03-08-2025,191,27,1500,0
03-08-2025,169,28,250,1
03-08-2025,184,34,450,0
03-08-2025,207,28,700,0
03-08-2025,230,40,999,1
03-08-2025,238,26,1500,0
03-08-2025,299,36,850,1
03-08-2025,136,44,350,1
03-08-2025,275,23,700,0
03-08-2025,221,34,850,0
03-08-2025,162,28,1200,0
03-08-2025,284,35,250,1
03-08-2025,242,21,450,0
03-08-2025,138,26,450,0
03-08-2025,135,35,350,1
03-08-2025,232,18,700,0
03-08-2025,246,45,350,1
03-08-2025,110,25,700,0
03-08-2025,226,37,250,1
03-08-2025,207,28,700,0
03-08-2025,294,23,850,0
03-08-2025,249,18,700,0
03-08-2025,282,31,700,0
03-08-2025,107,26,550,0
03-08-2025,253,19,350,0
03-08-2025,167,34,450,1
03-08-2025,211,23,1200,0
03-08-2025,276,23,1500,0
03-08-2025,274,35,350,1
03-08-2025,146,23,999,0
03-08-2025,149,50,1200,1
03-08-2025,245,42,550,1
03-08-2025,276,22,1500,0
03-08-2025,223,22,250,0
03-08-2025,111,18,450,0
03-08-2025,133,24,550,0
03-08-2025,250,20,550,0
03-08-2025,249,19,700,0
03-08-2025,280,27,450,0
03-08-2025,207,31,700,0
03-08-2025,186,28,850,0
03-08-2025,123,26,450,0
03-08-2025,257,22,550,0
03-08-2025,290,25,999,0
03-08-2025,110,26,700,0
03-08-2025,199,29,650,0
03-08-2025,172,23,850,0
03-08-2025,250,23,550,0
03-08-2025,253,23,350,0
03-08-2025,144,22,650,0
03-08-2025,291,34,650,1
03-08-2025,128,30,350,1
03-08-2025,257,27,550,0
03-08-2025,249,31,700,0
03-08-2025,133,26,550,1
03-08-2025,235,51,850,1
03-08-2025,155,26,850,0
03-08-2025,155,35,850,1
03-08-2025,118,27,850,0
03-08-2025,250,34,550,0
03-08-2025,262,24,550,0
03-08-2025,201,24,850,0
03-08-2025,256,24,350,0
03-08-2025,170,30,250,0
03-08-2025,214,31,450,0
03-08-2025,258,21,1200,0
03-08-2025,187,26,450,0
03-08-2025,224,15,1500,0
03-08-2025,130,22,250,0
03-08-2025,202,30,550,0
03-08-2025,271,30,850,0
03-08-2025,255,52,850,1
03-08-2025,161,30,700,1
03-08-2025,209,24,450,0
03-08-2025,224,28,1500,1
03-08-2025,288,21,350,0
03-08-2025,266,18,700,0
03-08-2025,264,21,250,0
03-08-2025,251,28,999,1
03-08-2025,172,30,850,0
03-08-2025,176,35,1200,0
03-08-2025,193,46,999,1
03-08-2025,186,24,850,0
03-08-2025,292,26,999,1
03-08-2025,276,27,1500,0
03-08-2025,280,46,450,1
03-08-2025,222,24,1200,0
03-08-2025,139,40,250,1
03-08-2025,129,35,700,1
03-08-2025,155,27,850,1
03-08-2025,231,21,550,0
03-08-2025,173,29,1200,0
03-08-2025,232,34,700,0
03-08-2025,276,37,1500,1
03-08-2025,167,27,450,0
03-08-2025,286,24,650,0
03-08-2025,203,22,550,0
03-08-2025,261,23,850,0
03-08-2025,112,31,700,0
03-08-2025,156,18,999,0
03-08-2025,287,39,250,0
03-08-2025,278,28,450,0
03-08-2025,215,47,550,1
03-08-2025,107,41,550,1
03-08-2025,112,29,700,0
03-08-2025,185,18,550,0
03-08-2025,280,33,450,0
03-08-2025,176,36,1200,1
03-08-2025,277,25,999,1
03-08-2025,208,23,250,0
03-08-2025,127,29,999,0
03-08-2025,213,23,350,0
03-08-2025,173,24,1200,0
03-08-2025,146,42,999,1
03-08-2025,236,50,350,1
03-08-2025,141,20,999,0
03-08-2025,282,35,700,0
03-08-2025,261,30,850,0
03-08-2025,257,18,550,0
04-08-2025,116,39,1200,1
04-08-2025,293,22,999,0
04-08-2025,199,32,650,0
04-08-2025,247,25,700,0
04-08-2025,139,21,250,0
04-08-2025,254,22,550,0
04-08-2025,164,23,250,0
04-08-2025,242,29,450,0
04-08-2025,156,34,999,1
04-08-2025,287,25,250,0
04-08-2025,242,25,450,0
04-08-2025,191,24,1500,0
04-08-2025,192,19,1500,0
04-08-2025,101,27,250,0
04-08-2025,160,25,350,0
04-08-2025,258,20,1200,0
04-08-2025,267,37,450,1
04-08-2025,300,27,1200,0
04-08-2025,118,22,850,0
04-08-2025,151,25,1200,0
04-08-2025,254,24,550,0
04-08-2025,173,40,1200,1
04-08-2025,150,34,999,1
04-08-2025,157,43,1200,1
04-08-2025,284,24,250,0
04-08-2025,272,46,999,1
04-08-2025,102,23,1500,0
04-08-2025,269,31,250,0
04-08-2025,212,22,1500,0
04-08-2025,269,29,250,0
04-08-2025,225,18,850,0
04-08-2025,238,25,1500,0
04-08-2025,216,42,1200,1
04-08-2025,247,28,700,0
04-08-2025,264,38,250,1
04-08-2025,202,38,550,0
04-08-2025,123,25,450,0
04-08-2025,119,21,650,0
04-08-2025,184,26,450,0
04-08-2025,195,24,650,0
04-08-2025,273,33,450,0
04-08-2025,107,23,550,0
04-08-2025,278,20,450,0
04-08-2025,112,17,700,0
04-08-2025,200,21,850,0
04-08-2025,185,38,550,1
04-08-2025,212,28,1500,1
04-08-2025,109,51,550,1
04-08-2025,253,16,350,0
04-08-2025,127,33,999,1
04-08-2025,256,25,350,0
04-08-2025,214,27,450,0
04-08-2025,278,28,450,0
04-08-2025,296,33,650,1
04-08-2025,269,24,250,0
04-08-2025,191,24,1500,0
04-08-2025,183,26,850,0
04-08-2025,233,31,550,0
04-08-2025,230,26,999,1
04-08-2025,259,26,650,0
04-08-2025,197,30,350,0
04-08-2025,193,35,999,1
04-08-2025,124,40,350,1
04-08-2025,134,44,999,1
04-08-2025,265,26,650,0
04-08-2025,298,41,550,1
04-08-2025,221,29,850,0
04-08-2025,169,18,250,0
04-08-2025,112,23,700,0
04-08-2025,109,48,550,1
04-08-2025,236,29,350,0
04-08-2025,229,40,1200,1
04-08-2025,157,37,1200,1
04-08-2025,138,33,450,1
04-08-2025,114,27,350,0
04-08-2025,237,20,999,0
04-08-2025,222,19,1200,0
04-08-2025,167,23,450,0
04-08-2025,247,22,700,0
04-08-2025,270,23,850,0
04-08-2025,204,48,1500,1
04-08-2025,153,37,650,1
04-08-2025,102,21,1500,0
04-08-2025,260,26,700,0
04-08-2025,216,20,1200,0
04-08-2025,170,30,250,1
04-08-2025,102,22,1500,0
04-08-2025,263,14,1200,0
04-08-2025,286,19,650,0
04-08-2025,197,47,350,1
04-08-2025,154,25,1200,0
04-08-2025,224,34,1500,1
04-08-2025,275,35,700,1
04-08-2025,218,31,250,1
04-08-2025,103,16,700,0
04-08-2025,140,35,999,1
04-08-2025,120,25,850,0
04-08-2025,183,27,850,0
04-08-2025,191,24,1500,0
04-08-2025,208,35,250,0
04-08-2025,252,23,850,0
04-08-2025,123,24,450,0
04-08-2025,289,40,999,1
04-08-2025,153,27,650,0
04-08-2025,205,25,1200,0
04-08-2025,143,34,700,1
04-08-2025,172,34,850,1
04-08-2025,267,22,450,0
04-08-2025,109,26,550,0
04-08-2025,197,31,350,0
04-08-2025,217,23,650,0
04-08-2025,214,22,450,0
04-08-2025,177,23,650,0
04-08-2025,176,25,1200,0
04-08-2025,282,29,700,0
04-08-2025,149,22,1200,0
04-08-2025,197,25,350,0
04-08-2025,173,26,1200,0
04-08-2025,254,30,550,0
04-08-2025,262,22,550,0
04-08-2025,270,31,850,1
04-08-2025,117,20,250,0
04-08-2025,120,27,850,0
04-08-2025,176,28,1200,0
04-08-2025,189,22,650,0
04-08-2025,113,23,1200,0
04-08-2025,279,24,650,0
04-08-2025,280,25,450,0
04-08-2025,185,18,550,0
04-08-2025,254,17,550,0
04-08-2025,214,23,450,0
04-08-2025,232,36,700,0
04-08-2025,275,24,700,0
04-08-2025,119,21,650,0
04-08-2025,147,36,850,0
04-08-2025,186,32,850,0
04-08-2025,279,22,650,0
05-08-2025,219,22,700,0
05-08-2025,180,19,250,0
05-08-2025,106,40,1200,1
05-08-2025,219,15,700,0
05-08-2025,154,27,1200,1
05-08-2025,166,49,850,1
05-08-2025,300,25,1200,0
05-08-2025,206,26,700,0
05-08-2025,128,27,350,0
05-08-2025,110,30,700,1
05-08-2025,178,29,450,1
05-08-2025,114,22,350,0
05-08-2025,186,33,850,1
05-08-2025,183,42,850,1
05-08-2025,276,20,1500,0
05-08-2025,167,40,450,1
05-08-2025,156,26,999,0
05-08-2025,224,17,1500,0
05-08-2025,228,19,350,0
05-08-2025,108,22,650,0
05-08-2025,117,26,250,0
05-08-2025,134,23,999,0
05-08-2025,256,29,350,0
05-08-2025,142,25,1500,0
05-08-2025,299,25,850,0
05-08-2025,189,29,650,0
05-08-2025,287,31,250,0
05-08-2025,150,26,999,0
05-08-2025,185,28,550,0
05-08-2025,128,35,350,1
05-08-2025,270,27,850,0
05-08-2025,220,19,350,0
05-08-2025,116,23,1200,0
05-08-2025,249,31,700,0
05-08-2025,278,20,450,0
05-08-2025,238,42,1500,1
05-08-2025,262,29,550,0
05-08-2025,156,34,999,0
05-08-2025,187,28,450,1
05-08-2025,271,31,850,0
05-08-2025,222,36,1200,1
05-08-2025,223,32,250,1
05-08-2025,254,27,550,0
05-08-2025,223,39,250,1
05-08-2025,126,26,1200,1
05-08-2025,143,32,700,1
05-08-2025,256,29,350,0
05-08-2025,149,23,1200,0
05-08-2025,234,29,650,0
05-08-2025,195,28,650,0
05-08-2025,225,20,850,0
05-08-2025,148,23,550,0
05-08-2025,163,17,1500,0
05-08-2025,238,27,1500,0
05-08-2025,135,27,350,0
05-08-2025,162,26,1200,0
05-08-2025,300,28,1200,0
05-08-2025,131,22,250,0
05-08-2025,216,18,1200,0
05-08-2025,131,24,250,0
05-08-2025,242,24,450,0
05-08-2025,126,31,1200,0
05-08-2025,215,23,550,0
05-08-2025,188,33,550,0
05-08-2025,239,21,1500,0
05-08-2025,101,27,250,0
05-08-2025,204,56,1500,1
05-08-2025,209,40,450,1
05-08-2025,149,42,1200,1
05-08-2025,160,29,350,0
05-08-2025,242,25,450,0
05-08-2025,211,20,1200,0
05-08-2025,216,30,1200,0
05-08-2025,288,26,350,0
05-08-2025,182,11,350,0
05-08-2025,274,22,350,0
05-08-2025,295,35,450,1
05-08-2025,216,36,1200,0
05-08-2025,143,28,700,0
05-08-2025,184,27,450,0
05-08-2025,110,24,700,0
05-08-2025,240,28,350,0
05-08-2025,155,33,850,0
05-08-2025,285,30,850,0
05-08-2025,231,19,550,0
05-08-2025,198,26,1200,0
05-08-2025,138,31,450,0
05-08-2025,120,15,850,0
05-08-2025,235,21,850,0
05-08-2025,254,29,550,0
05-08-2025,154,29,1200,1
05-08-2025,103,17,700,0
05-08-2025,164,27,250,0
05-08-2025,253,32,350,0
05-08-2025,217,35,650,0
05-08-2025,117,22,250,0
05-08-2025,123,26,450,0
05-08-2025,122,28,450,0
05-08-2025,252,26,850,0
05-08-2025,257,25,550,0
05-08-2025,182,20,350,0
05-08-2025,238,24,1500,0
05-08-2025,105,31,650,1
05-08-2025,213,21,350,0
05-08-2025,155,20,850,0
05-08-2025,265,27,650,0
05-08-2025,198,28,1200,0
05-08-2025,271,18,850,0
05-08-2025,213,35,350,1
05-08-2025,192,29,1500,0
05-08-2025,290,24,999,1
05-08-2025,300,33,1200,0
05-08-2025,192,27,1500,0
05-08-2025,172,22,850,0
05-08-2025,230,15,999,0
05-08-2025,135,30,350,0
05-08-2025,178,32,450,0
05-08-2025,270,19,850,0
05-08-2025,280,23,450,0
05-08-2025,184,18,450,0
05-08-2025,179,37,1200,0
05-08-2025,275,30,700,0
05-08-2025,141,38,999,1
05-08-2025,113,34,1200,1
05-08-2025,115,31,999,0
05-08-2025,123,29,450,1
05-08-2025,276,20,1500,0
05-08-2025,109,22,550,0
05-08-2025,167,51,450,1
05-08-2025,221,24,850,0
05-08-2025,222,34,1200,0
05-08-2025,267,19,450,0
05-08-2025,297,31,1200,1
05-08-2025,181,30,450,0
05-08-2025,147,22,850,0
05-08-2025,119,21,650,0
05-08-2025,279,28,650,0
05-08-2025,175,24,850,0
06-08-2025,280,23,450,0
06-08-2025,170,30,250,0
06-08-2025,252,24,850,0
06-08-2025,229,29,1200,0
06-08-2025,243,33,850,0
06-08-2025,231,32,550,0
06-08-2025,162,24,1200,0
06-08-2025,121,41,450,1
06-08-2025,103,26,700,0
06-08-2025,185,25,550,0
06-08-2025,279,38,650,1
06-08-2025,229,22,1200,0
06-08-2025,235,28,850,0
06-08-2025,152,24,700,0
06-08-2025,198,41,1200,1
06-08-2025,182,50,350,1
06-08-2025,128,28,350,0
06-08-2025,223,35,250,1
06-08-2025,173,28,1200,0
06-08-2025,181,31,450,1
06-08-2025,220,35,350,1
06-08-2025,107,25,550,0
06-08-2025,288,27,350,0
06-08-2025,145,31,850,0
06-08-2025,236,26,350,0
06-08-2025,256,22,350,0
06-08-2025,131,14,250,0
06-08-2025,150,33,999,1
06-08-2025,183,19,850,0
06-08-2025,264,21,250,0
06-08-2025,228,23,350,0
06-08-2025,194,45,350,1
06-08-2025,270,22,850,0
06-08-2025,195,20,650,0
06-08-2025,278,20,450,0
06-08-2025,255,28,850,0
06-08-2025,135,36,350,0
06-08-2025,177,45,650,1
06-08-2025,106,31,1200,0
06-08-2025,148,24,550,0
06-08-2025,105,30,650,0
06-08-2025,122,31,450,0
06-08-2025,101,24,250,0
06-08-2025,235,36,850,0
06-08-2025,182,27,350,0
06-08-2025,194,44,350,1
06-08-2025,253,19,350,0
06-08-2025,262,26,550,0
06-08-2025,207,22,700,0
06-08-2025,192,31,1500,1
06-08-2025,230,39,999,1
06-08-2025,183,26,850,0
06-08-2025,189,14,650,0
06-08-2025,160,13,350,0
06-08-2025,138,26,450,0
06-08-2025,140,20,999,0
06-08-2025,232,30,700,0
06-08-2025,267,28,450,0
06-08-2025,185,30,550,0
06-08-2025,120,20,850,0
06-08-2025,223,27,250,0
06-08-2025,281,35,999,1
06-08-2025,206,30,700,0
06-08-2025,106,26,1200,0
06-08-2025,117,37,250,1
06-08-2025,205,24,1200,0
06-08-2025,273,25,450,0
06-08-2025,112,40,700,1
06-08-2025,251,21,999,0
06-08-2025,256,17,350,0
06-08-2025,111,25,450,0
06-08-2025,143,43,700,1
06-08-2025,101,28,250,0
06-08-2025,214,25,450,0
06-08-2025,135,27,350,0
06-08-2025,284,29,250,0
06-08-2025,119,30,650,0
06-08-2025,230,22,999,0
06-08-2025,258,27,1200,0
06-08-2025,136,20,350,0
06-08-2025,151,38,1200,1
06-08-2025,260,36,700,1
06-08-2025,119,23,650,0
06-08-2025,189,26,650,0
06-08-2025,151,21,1200,0
06-08-2025,103,26,700,0
06-08-2025,191,24,1500,0
06-08-2025,198,19,1200,0
06-08-2025,170,32,250,0
06-08-2025,263,25,1200,0
06-08-2025,120,32,850,1
06-08-2025,186,25,850,0
06-08-2025,137,23,999,0
06-08-2025,252,27,850,0
06-08-2025,212,31,1500,0
06-08-2025,242,28,450,0
06-08-2025,122,39,450,1
06-08-2025,192,17,1500,0
06-08-2025,111,30,450,0
06-08-2025,165,35,250,1
06-08-2025,290,22,999,0
06-08-2025,246,19,350,0
06-08-2025,116,23,1200,1
06-08-2025,174,40,650,1
06-08-2025,275,15,700,0
06-08-2025,135,17,350,0
06-08-2025,252,29,850,0
06-08-2025,165,28,250,0
06-08-2025,196,20,550,0
06-08-2025,276,15,1500,0
06-08-2025,235,20,850,0
06-08-2025,157,28,1200,0
06-08-2025,102,21,1500,0
06-08-2025,147,21,850,0
06-08-2025,184,27,450,0
06-08-2025,127,30,999,1
06-08-2025,277,26,999,0
06-08-2025,112,25,700,0
06-08-2025,209,42,450,1
06-08-2025,296,36,650,1
06-08-2025,167,19,450,0
06-08-2025,208,41,250,1
06-08-2025,115,24,999,0
06-08-2025,246,22,350,0
06-08-2025,296,34,650,0
06-08-2025,255,24,850,0
06-08-2025,130,25,250,1
06-08-2025,171,20,700,0
06-08-2025,245,32,550,1
06-08-2025,260,31,700,1
06-08-2025,181,27,450,0
06-08-2025,293,25,999,0
06-08-2025,141,16,999,0
06-08-2025,249,23,700,0
06-08-2025,200,32,850,0
06-08-2025,243,49,850,1
06-08-2025,220,21,350,0
07-08-2025,187,28,450,0
07-08-2025,264,21,250,0
07-08-2025,269,18,250,0
07-08-2025,264,35,250,1
07-08-2025,118,33,850,1
07-08-2025,185,36,550,1
07-08-2025,250,19,550,0
07-08-2025,274,37,350,1
07-08-2025,173,40,1200,1
07-08-2025,249,15,700,0
07-08-2025,214,27,450,0
07-08-2025,145,21,850,0
07-08-2025,279,30,650,0
07-08-2025,189,26,650,0
07-08-2025,222,29,1200,0
07-08-2025,158,24,450,0
07-08-2025,106,29,1200,1
07-08-2025,191,25,1500,0
07-08-2025,245,20,550,0
07-08-2025,166,21,850,0
07-08-2025,286,33,650,0
07-08-2025,251,24,999,0
07-08-2025,229,36,1200,0
07-08-2025,262,36,550,0
07-08-2025,273,41,450,1
07-08-2025,245,30,550,0
07-08-2025,266,27,700,0
07-08-2025,243,26,850,0
07-08-2025,273,39,450,1
07-08-2025,121,18,450,0
07-08-2025,169,29,250,0
07-08-2025,278,18,450,0
07-08-2025,195,25,650,0
07-08-2025,103,28,700,0
07-08-2025,270,32,850,1
07-08-2025,232,21,700,0
07-08-2025,283,22,650,0
07-08-2025,104,24,1500,0
07-08-2025,130,23,250,1
07-08-2025,203,20,550,0
07-08-2025,137,14,999,0
07-08-2025,205,29,1200,0
07-08-2025,170,20,250,0
07-08-2025,143,24,700,0
07-08-2025,255,17,850,0
07-08-2025,108,32,650,0
07-08-2025,275,29,700,0
07-08-2025,131,14,250,0
07-08-2025,217,18,650,0
07-08-2025,299,24,850,0
07-08-2025,123,36,450,1
07-08-2025,286,34,650,0
07-08-2025,161,33,700,1
07-08-2025,249,33,700,0
07-08-2025,272,20,999,0
07-08-2025,147,46,850,1
07-08-2025,170,33,250,0
07-08-2025,273,24,450,0
07-08-2025,121,32,450,0
07-08-2025,122,37,450,1
07-08-2025,161,45,700,1
07-08-2025,221,27,850,0
07-08-2025,262,21,550,0
07-08-2025,213,41,350,1
07-08-2025,199,24,650,0
07-08-2025,275,25,700,0
07-08-2025,135,25,350,0
07-08-2025,281,20,999,0
07-08-2025,163,29,1500,0
07-08-2025,156,25,999,0
07-08-2025,291,28,650,0
07-08-2025,230,21,999,0
07-08-2025,187,26,450,0
07-08-2025,167,17,450,0
07-08-2025,189,23,650,0
07-08-2025,259,37,650,0
07-08-2025,131,16,250,0
07-08-2025,135,23,350,1
07-08-2025,161,35,700,0
07-08-2025,197,31,350,1
07-08-2025,263,35,1200,1
07-08-2025,143,25,700,0
07-08-2025,258,28,1200,0
07-08-2025,282,25,700,0
07-08-2025,188,28,550,0
07-08-2025,293,30,999,0
07-08-2025,279,19,650,0
07-08-2025,260,30,700,1
07-08-2025,177,24,650,0
07-08-2025,161,38,700,1
07-08-2025,273,34,450,0
07-08-2025,189,25,650,0
07-08-2025,107,26,550,0
07-08-2025,244,44,550,1
07-08-2025,170,30,250,0
07-08-2025,288,34,350,1
07-08-2025,272,19,999,0
07-08-2025,121,21,450,0
07-08-2025,281,23,999,0
07-08-2025,290,32,999,0
07-08-2025,252,45,850,1
07-08-2025,156,19,999,0
07-08-2025,234,42,650,1
07-08-2025,274,22,350,0
07-08-2025,264,20,250,0
07-08-2025,187,38,450,1
07-08-2025,242,30,450,1
07-08-2025,178,24,450,0
07-08-2025,151,24,1200,0
07-08-2025,235,50,850,1
07-08-2025,194,24,350,0
07-08-2025,145,28,850,0
07-08-2025,233,25,550,0
07-08-2025,165,20,250,0
07-08-2025,218,25,250,0
07-08-2025,173,32,1200,0
07-08-2025,278,15,450,0
07-08-2025,271,25,850,0
07-08-2025,195,18,650,0
07-08-2025,243,32,850,0
07-08-2025,136,28,350,0
07-08-2025,300,23,1200,0
07-08-2025,143,34,700,0
07-08-2025,274,42,350,1
07-08-2025,270,22,850,0
07-08-2025,136,40,350,0
07-08-2025,102,19,1500,0
07-08-2025,248,32,700,0
07-08-2025,274,23,350,0
07-08-2025,244,41,550,1
07-08-2025,112,15,700,0
07-08-2025,230,27,999,0
07-08-2025,179,33,1200,1
07-08-2025,284,25,250,0
07-08-2025,261,32,850,0
07-08-2025,260,29,700,0
07-08-2025,182,33,350,1
08-08-2025,165,30,250,0
08-08-2025,265,30,650,1
08-08-2025,124,27,350,0
08-08-2025,121,39,450,1
08-08-2025,113,40,1200,1
08-08-2025,203,34,550,0
