date,sku_id,units_sold,unit_price,promotion,product_name,category,list_price,reorder_point,day_name,month,is_weekend,is_holiday,on_hand_units,on_order_units
2025-05-21,227,46,450,1,Mouse 127,Accessories,450,46,Wednesday,5,0,0,,
2025-05-21,223,25,250,0,Desk Lamp 123,Electronics,900,26,Wednesday,5,0,0,,
2025-05-21,259,44,650,1,Conference Chair 159,Accessories,1200,78,Wednesday,5,0,0,,
2025-05-21,160,26,350,0,Drawer Unit 60,Stationery,550,29,Wednesday,5,0,0,,
2025-05-21,266,26,700,0,Keyboard 166,Office Supplies,850,50,Wednesday,5,0,0,224.0,13.0
2025-05-21,245,31,550,1,Monitor Stand 145,Furniture,850,58,Wednesday,5,0,0,116.0,91.0
2025-05-21,137,26,999,0,Laptop Stand 37,Storage,750,30,Wednesday,5,0,0,19.0,77.0
2025-05-21,130,22,250,0,Pen Holder 30,Office Supplies,1200,75,Wednesday,5,0,0,,
2025-05-21,276,26,1500,0,Storage Box 176,Home Decor,850,23,Wednesday,5,0,0,,
2025-05-21,279,24,650,0,Conference Chair 179,Electronics,450,92,Wednesday,5,0,0,,
2025-05-21,299,27,850,0,Conference Chair 199,Accessories,250,35,Wednesday,5,0,0,,
2025-05-21,121,37,450,1,Office Chair 21,Storage,450,81,Wednesday,5,0,0,,
2025-05-21,280,39,450,1,Drawer Unit 180,Stationery,350,80,Wednesday,5,0,0,187.0,98.0
2025-05-21,273,28,450,0,Whiteboard 173,Storage,1800,40,Wednesday,5,0,0,,
2025-05-21,254,26,550,0,Printer Stand 154,Lighting,600,64,Wednesday,5,0,0,,
2025-05-21,200,23,850,0,Drawer Unit 100,Stationery,600,97,Wednesday,5,0,0,,
2025-05-21,202,43,550,1,Study Table 102,Office Supplies,750,76,Wednesday,5,0,0,,
2025-05-21,186,32,850,0,Keyboard 86,Office Supplies,350,27,Wednesday,5,0,0,,
2025-05-21,106,29,1200,0,Keyboard 6,Office Supplies,850,99,Wednesday,5,0,0,30.0,77.0
2025-05-21,201,23,850,0,Office Chair 101,Storage,700,93,Wednesday,5,0,0,225.0,37.0
2025-05-21,148,39,550,1,Notebook 48,Home Decor,1800,43,Wednesday,5,0,0,,
2025-05-21,141,20,999,0,Office Chair 41,Furniture,2200,55,Wednesday,5,0,0,,
2025-05-21,112,28,700,0,Wall Clock 12,Stationery,450,95,Wednesday,5,0,0,,
2025-05-21,192,30,1500,0,Wall Clock 92,Stationery,750,76,Wednesday,5,0,0,198.0,6.0
2025-05-21,110,28,700,0,Pen Holder 10,Lighting,1500,56,Wednesday,5,0,0,,
2025-05-21,270,25,850,0,Pen Holder 170,Lighting,450,97,Wednesday,5,0,0,,
2025-05-21,278,21,450,0,Desk Organizer 178,Lighting,2200,100,Wednesday,5,0,0,,
2025-05-21,261,21,850,0,Office Chair 161,Furniture,600,28,Wednesday,5,0,0,210.0,35.0
2025-05-21,161,20,700,0,Office Chair 61,Storage,750,74,Wednesday,5,0,0,,
2025-05-21,133,26,550,0,Whiteboard 33,Furniture,700,46,Wednesday,5,0,0,,
2025-05-21,201,42,850,1,Office Chair 101,Storage,700,93,Wednesday,5,0,0,225.0,37.0
2025-05-21,235,29,850,0,Office Desk 135,Accessories,900,67,Wednesday,5,0,0,94.0,3.0
2025-05-21,105,32,650,0,Monitor Stand 5,Storage,450,27,Wednesday,5,0,0,,
2025-05-21,272,23,999,0,Wall Clock 172,Stationery,900,61,Wednesday,5,0,0,,
2025-05-21,188,24,550,0,Notebook 88,Home Decor,999,57,Wednesday,5,0,0,,
2025-05-21,264,27,250,0,Bookshelf 164,Stationery,550,23,Wednesday,5,0,0,,
2025-05-21,116,35,1200,1,Storage Box 16,Home Decor,750,38,Wednesday,5,0,0,,
2025-05-21,186,20,850,0,Keyboard 86,Office Supplies,350,27,Wednesday,5,0,0,,
2025-05-21,192,18,1500,0,Wall Clock 92,Stationery,750,76,Wednesday,5,0,0,198.0,6.0
2025-05-21,110,27,700,0,Pen Holder 10,Lighting,1500,56,Wednesday,5,0,0,,
2025-05-21,242,36,450,1,Study Table 142,Office Supplies,999,59,Wednesday,5,0,0,,
2025-05-21,287,26,250,0,Mouse 187,Electronics,700,50,Wednesday,5,0,0,,
2025-05-21,209,33,450,0,File Cabinet 109,Storage,350,27,Wednesday,5,0,0,,
2025-05-21,180,34,250,0,Drawer Unit 80,Home Decor,850,83,Wednesday,5,0,0,,
2025-05-21,228,19,350,0,Notebook 128,Home Decor,999,31,Wednesday,5,0,0,,
2025-05-21,173,29,1200,0,Whiteboard 73,Furniture,2200,89,Wednesday,5,0,0,,
2025-05-21,172,25,850,0,Wall Clock 72,Home Decor,550,53,Wednesday,5,0,0,,
2025-05-21,252,27,850,1,Wall Clock 152,Home Decor,250,92,Wednesday,5,0,0,,
2025-05-21,219,37,700,0,Conference Chair 119,Accessories,999,54,Wednesday,5,0,0,194.0,5.0
2025-05-21,153,19,650,0,Whiteboard 53,Storage,1500,83,Wednesday,5,0,0,,
2025-05-21,182,22,350,0,Study Table 82,Lighting,700,52,Wednesday,5,0,0,40.0,18.0
2025-05-21,182,22,350,0,Study Table 82,Lighting,700,52,Wednesday,5,0,0,123.0,65.0
2025-05-21,267,23,450,0,Mouse 167,Accessories,600,87,Wednesday,5,0,0,,
2025-05-21,206,18,700,0,Keyboard 106,Lighting,550,78,Wednesday,5,0,0,,
2025-05-21,116,28,1200,0,Storage Box 16,Home Decor,750,38,Wednesday,5,0,0,,
2025-05-21,272,28,999,0,Wall Clock 172,Stationery,900,61,Wednesday,5,0,0,,
2025-05-21,249,45,700,1,File Cabinet 149,Storage,1500,55,Wednesday,5,0,0,,
2025-05-21,154,32,1200,0,Printer Stand 54,Office Supplies,1200,73,Wednesday,5,0,0,,
2025-05-21,294,21,850,0,Printer Stand 194,Lighting,250,87,Wednesday,5,0,0,,
2025-05-21,291,16,650,0,Table Lamp 191,Accessories,250,95,Wednesday,5,0,0,,
2025-05-21,300,39,1200,1,Drawer Unit 200,Home Decor,550,45,Wednesday,5,0,0,,
2025-05-21,176,37,1200,0,Storage Box 76,Stationery,1500,42,Wednesday,5,0,0,,
2025-05-21,285,25,850,0,Monitor Stand 185,Furniture,250,82,Wednesday,5,0,0,,
2025-05-21,262,28,550,1,Study Table 162,Lighting,900,94,Wednesday,5,0,0,,
2025-05-21,275,22,700,0,Office Desk 175,Accessories,450,33,Wednesday,5,0,0,,
2025-05-21,210,27,250,0,Pen Holder 110,Office Supplies,750,93,Wednesday,5,0,0,,
2025-05-21,156,25,999,0,Storage Box 56,Home Decor,550,83,Wednesday,5,0,0,,
2025-05-21,146,37,999,0,Keyboard 46,Office Supplies,750,85,Wednesday,5,0,0,,
2025-05-21,294,12,850,0,Printer Stand 194,Lighting,250,87,Wednesday,5,0,0,,
2025-05-21,201,31,850,0,Office Chair 101,Storage,700,93,Wednesday,5,0,0,225.0,37.0
2025-05-21,286,25,650,1,Keyboard 186,Lighting,600,73,Wednesday,5,0,0,,
2025-05-21,211,21,1200,0,Table Lamp 111,Accessories,350,56,Wednesday,5,0,0,,
2025-05-21,207,26,700,0,Mouse 107,Electronics,1500,56,Wednesday,5,0,0,,
2025-05-21,115,37,999,0,Office Desk 15,Accessories,850,55,Wednesday,5,0,0,33.0,24.0
2025-05-21,181,35,450,0,Office Chair 81,Furniture,2200,73,Wednesday,5,0,0,,
2025-05-21,212,41,1500,1,Wall Clock 112,Home Decor,999,36,Wednesday,5,0,0,,
2025-05-21,122,24,450,0,Study Table 22,Office Supplies,999,48,Wednesday,5,0,0,,
2025-05-21,133,19,550,0,Whiteboard 33,Furniture,700,46,Wednesday,5,0,0,,
2025-05-21,219,48,700,1,Conference Chair 119,Accessories,999,54,Wednesday,5,0,0,194.0,5.0
2025-05-21,150,16,999,0,Pen Holder 50,Lighting,900,31,Wednesday,5,0,0,,
2025-05-21,241,29,650,0,Office Chair 141,Storage,550,59,Wednesday,5,0,0,,
2025-05-21,193,29,999,1,Whiteboard 93,Storage,750,56,Wednesday,5,0,0,,
2025-05-21,181,29,450,0,Office Chair 81,Furniture,2200,73,Wednesday,5,0,0,,
2025-05-21,124,23,350,0,Bookshelf 24,Home Decor,750,92,Wednesday,5,0,0,194.0,37.0
2025-05-21,209,19,450,0,File Cabinet 109,Storage,350,27,Wednesday,5,0,0,,
2025-05-21,215,28,550,1,Office Desk 115,Electronics,850,34,Wednesday,5,0,0,,
2025-05-21,155,26,850,0,Office Desk 55,Accessories,750,77,Wednesday,5,0,0,181.0,45.0
2025-05-21,106,17,1200,0,Keyboard 6,Office Supplies,850,99,Wednesday,5,0,0,30.0,77.0
2025-05-21,287,45,250,1,Mouse 187,Electronics,700,50,Wednesday,5,0,0,,
2025-05-21,292,32,999,0,Wall Clock 192,Home Decor,2200,39,Wednesday,5,0,0,,
2025-05-21,281,22,999,0,Office Chair 181,Storage,1500,92,Wednesday,5,0,0,182.0,94.0
2025-05-21,281,22,999,0,Office Chair 181,Storage,1500,92,Wednesday,5,0,0,107.0,2.0
2025-05-21,158,38,450,0,Desk Organizer 58,Lighting,850,66,Wednesday,5,0,0,,
2025-05-22,221,26,850,0,Office Chair 121,Furniture,350,67,Thursday,5,0,0,104.0,96.0
2025-05-22,129,33,700,0,File Cabinet 29,Storage,850,32,Thursday,5,0,0,196.0,43.0
2025-05-22,282,22,700,0,Study Table 182,Office Supplies,550,92,Thursday,5,0,0,,
2025-05-22,102,28,1500,0,Study Table 2,Lighting,999,55,Thursday,5,0,0,,
2025-05-22,195,16,650,0,Office Desk 95,Accessories,550,44,Thursday,5,0,0,,
2025-05-22,272,41,999,1,Wall Clock 172,Stationery,900,61,Thursday,5,0,0,,
2025-05-22,246,24,350,0,Keyboard 146,Lighting,1500,41,Thursday,5,0,0,,
2025-05-22,273,33,450,1,Whiteboard 173,Storage,1800,40,Thursday,5,0,0,,
2025-05-22,200,27,850,0,Drawer Unit 100,Stationery,600,97,Thursday,5,0,0,,
2025-05-22,120,26,850,0,Drawer Unit 20,Stationery,550,71,Thursday,5,0,0,247.0,95.0
2025-05-22,102,34,1500,0,Study Table 2,Lighting,999,55,Thursday,5,0,0,,
2025-05-22,131,28,250,0,Table Lamp 31,Accessories,1800,80,Thursday,5,0,0,88.0,5.0
2025-05-22,112,39,700,1,Wall Clock 12,Stationery,450,95,Thursday,5,0,0,,
2025-05-22,190,23,350,0,Pen Holder 90,Lighting,1800,60,Thursday,5,0,0,,
2025-05-22,111,28,450,0,Table Lamp 11,Electronics,850,50,Thursday,5,0,0,,
2025-05-22,138,22,450,0,Desk Organizer 38,Office Supplies,999,58,Thursday,5,0,0,,
2025-05-22,184,19,450,0,Bookshelf 84,Stationery,600,33,Thursday,5,0,0,,
2025-05-22,248,17,700,0,Notebook 148,Stationery,850,62,Thursday,5,0,0,,
2025-05-22,235,24,850,0,Office Desk 135,Accessories,900,67,Thursday,5,0,0,,
2025-05-22,112,28,700,0,Wall Clock 12,Stationery,450,95,Thursday,5,0,0,,
2025-05-22,281,29,999,0,Office Chair 181,Storage,1500,92,Thursday,5,0,0,,
2025-05-22,210,17,250,0,Pen Holder 110,Office Supplies,750,93,Thursday,5,0,0,,
2025-05-22,170,20,250,0,Pen Holder 70,Office Supplies,600,55,Thursday,5,0,0,,
2025-05-22,177,32,650,1,Laptop Stand 77,Storage,1800,43,Thursday,5,0,0,165.0,37.0
2025-05-22,177,32,650,1,Laptop Stand 77,Storage,1800,43,Thursday,5,0,0,218.0,37.0
2025-05-22,270,16,850,0,Pen Holder 170,Lighting,450,97,Thursday,5,0,0,,
2025-05-22,193,16,999,0,Whiteboard 93,Storage,750,56,Thursday,5,0,0,220.0,60.0
2025-05-22,193,16,999,0,Whiteboard 93,Storage,750,56,Thursday,5,0,0,182.0,96.0
2025-05-22,150,34,999,1,Pen Holder 50,Lighting,900,31,Thursday,5,0,0,,
2025-05-22,185,31,550,0,Monitor Stand 85,Storage,600,21,Thursday,5,0,0,,
2025-05-22,114,17,350,0,Printer Stand 14,Office Supplies,700,86,Thursday,5,0,0,,
2025-05-22,131,32,250,1,Table Lamp 31,Accessories,1800,80,Thursday,5,0,0,88.0,5.0
2025-05-22,163,19,1500,0,Desk Lamp 63,Accessories,1500,65,Thursday,5,0,0,,
2025-05-22,145,20,850,0,Monitor Stand 45,Storage,1200,87,Thursday,5,0,0,,
2025-05-22,170,17,250,0,Pen Holder 70,Office Supplies,600,55,Thursday,5,0,0,,
2025-05-22,113,33,1200,0,Whiteboard 13,Storage,1200,72,Thursday,5,0,0,164.0,44.0
2025-05-22,223,45,250,1,Desk Lamp 123,Electronics,900,26,Thursday,5,0,0,156.0,17.0
2025-05-22,124,29,350,0,Bookshelf 24,Home Decor,750,92,Thursday,5,0,0,,
2025-05-22,144,29,650,1,Bookshelf 44,Stationery,350,45,Thursday,5,0,0,212.0,40.0
2025-05-22,144,29,650,1,Bookshelf 44,Stationery,350,45,Thursday,5,0,0,19.0,59.0
2025-05-22,296,30,650,0,Storage Box 196,Stationery,1200,34,Thursday,5,0,0,,
2025-05-22,102,33,1500,0,Study Table 2,Lighting,999,55,Thursday,5,0,0,,
2025-05-22,156,30,999,0,Storage Box 56,Home Decor,550,83,Thursday,5,0,0,,
2025-05-22,201,34,850,1,Office Chair 101,Storage,700,93,Thursday,5,0,0,,
2025-05-22,162,13,1200,0,Study Table 62,Office Supplies,999,58,Thursday,5,0,0,,
2025-05-22,165,36,250,0,Monitor Stand 65,Furniture,900,71,Thursday,5,0,0,,
2025-05-22,126,26,1200,0,Keyboard 26,Lighting,1200,35,Thursday,5,0,0,144.0,93.0
2025-05-22,185,26,550,0,Monitor Stand 85,Storage,600,21,Thursday,5,0,0,,
2025-05-22,252,27,850,0,Wall Clock 152,Home Decor,250,92,Thursday,5,0,0,,
2025-05-22,218,35,250,1,Desk Organizer 118,Office Supplies,750,78,Thursday,5,0,0,,
2025-05-22,285,16,850,0,Monitor Stand 185,Furniture,250,82,Thursday,5,0,0,,
2025-05-22,240,27,350,0,Drawer Unit 140,Stationery,250,26,Thursday,5,0,0,85.0,89.0
2025-05-22,258,32,1200,0,Desk Organizer 158,Office Supplies,550,73,Thursday,5,0,0,97.0,70.0
2025-05-22,187,28,450,0,Mouse 87,Accessories,1200,78,Thursday,5,0,0,,
2025-05-22,223,20,250,1,Desk Lamp 123,Electronics,900,26,Thursday,5,0,0,156.0,17.0
2025-05-22,216,35,1200,1,Storage Box 116,Stationery,750,89,Thursday,5,0,0,,
2025-05-22,263,15,1200,0,Desk Lamp 163,Electronics,2200,38,Thursday,5,0,0,,
2025-05-22,201,48,850,1,Office Chair 101,Storage,700,93,Thursday,5,0,0,,
2025-05-22,181,38,450,1,Office Chair 81,Furniture,2200,73,Thursday,5,0,0,,
2025-05-22,115,20,999,0,Office Desk 15,Accessories,850,55,Thursday,5,0,0,193.0,73.0
2025-05-22,272,26,999,0,Wall Clock 172,Stationery,900,61,Thursday,5,0,0,,
2025-05-22,188,18,550,0,Notebook 88,Home Decor,999,57,Thursday,5,0,0,,
2025-05-22,260,34,700,1,Drawer Unit 160,Home Decor,2200,82,Thursday,5,0,0,,
2025-05-22,236,36,350,1,Storage Box 136,Home Decor,600,21,Thursday,5,0,0,,
2025-05-22,101,30,250,0,Office Chair 1,Furniture,350,82,Thursday,5,0,0,34.0,30.0
2025-05-22,231,18,550,0,Table Lamp 131,Electronics,1500,33,Thursday,5,0,0,,
2025-05-22,198,39,1200,1,Desk Organizer 98,Lighting,2200,27,Thursday,5,0,0,,
2025-05-22,148,17,550,0,Notebook 48,Home Decor,1800,43,Thursday,5,0,0,72.0,30.0
2025-05-22,153,49,650,1,Whiteboard 53,Storage,1500,83,Thursday,5,0,0,,
2025-05-22,228,17,350,0,Notebook 128,Home Decor,999,31,Thursday,5,0,0,,
2025-05-22,118,18,850,0,Desk Organizer 18,Lighting,1800,25,Thursday,5,0,0,,
2025-05-22,222,27,1200,0,Study Table 122,Lighting,350,72,Thursday,5,0,0,157.0,88.0
2025-05-22,270,24,850,0,Pen Holder 170,Lighting,450,97,Thursday,5,0,0,,
2025-05-22,118,22,850,0,Desk Organizer 18,Lighting,1800,25,Thursday,5,0,0,,
2025-05-22,102,26,1500,0,Study Table 2,Lighting,999,55,Thursday,5,0,0,,
2025-05-22,113,35,1200,1,Whiteboard 13,Storage,1200,72,Thursday,5,0,0,164.0,44.0
2025-05-22,247,35,700,1,Mouse 147,Electronics,2200,46,Thursday,5,0,0,,
2025-05-22,270,21,850,0,Pen Holder 170,Lighting,450,97,Thursday,5,0,0,,
2025-05-22,298,25,550,0,Desk Organizer 198,Office Supplies,1200,90,Thursday,5,0,0,,
2025-05-22,106,17,1200,0,Keyboard 6,Office Supplies,850,99,Thursday,5,0,0,,
2025-05-22,197,28,350,0,Laptop Stand 97,Furniture,900,49,Thursday,5,0,0,,
2025-05-22,110,25,700,0,Pen Holder 10,Lighting,1500,56,Thursday,5,0,0,,
2025-05-22,175,24,850,0,Office Desk 75,Electronics,1500,24,Thursday,5,0,0,,
2025-05-22,162,31,1200,0,Study Table 62,Office Supplies,999,58,Thursday,5,0,0,,
2025-05-22,222,33,1200,1,Study Table 122,Lighting,350,72,Thursday,5,0,0,157.0,88.0
2025-05-22,282,25,700,0,Study Table 182,Office Supplies,550,92,Thursday,5,0,0,,
2025-05-22,261,26,850,0,Office Chair 161,Furniture,600,28,Thursday,5,0,0,100.0,92.0
2025-05-22,261,26,850,0,Office Chair 161,Furniture,600,28,Thursday,5,0,0,43.0,75.0
2025-05-22,113,44,1200,1,Whiteboard 13,Storage,1200,72,Thursday,5,0,0,164.0,44.0
2025-05-22,149,28,1200,0,File Cabinet 49,Furniture,550,75,Thursday,5,0,0,,
2025-05-22,155,20,850,0,Office Desk 55,Accessories,750,77,Thursday,5,0,0,,
2025-05-22,151,30,1200,0,Table Lamp 51,Electronics,1500,36,Thursday,5,0,0,,
2025-05-22,171,21,700,0,Table Lamp 71,Accessories,2200,37,Thursday,5,0,0,220.0,19.0
2025-05-22,222,23,1200,0,Study Table 122,Lighting,350,72,Thursday,5,0,0,157.0,88.0
2025-05-22,248,42,700,1,Notebook 148,Stationery,850,62,Thursday,5,0,0,,
2025-05-22,288,27,350,0,Notebook 188,Stationery,1800,27,Thursday,5,0,0,,
2025-05-22,241,34,650,1,Office Chair 141,Storage,550,59,Thursday,5,0,0,,
2025-05-22,160,29,350,0,Drawer Unit 60,Stationery,550,29,Thursday,5,0,0,,
2025-05-22,137,36,999,0,Laptop Stand 37,Storage,750,30,Thursday,5,0,0,,
2025-05-22,176,25,1200,0,Storage Box 76,Stationery,1500,42,Thursday,5,0,0,,
2025-05-22,260,31,700,0,Drawer Unit 160,Home Decor,2200,82,Thursday,5,0,0,,
2025-05-22,299,28,850,1,Conference Chair 199,Accessories,250,35,Thursday,5,0,0,,
2025-05-22,179,36,1200,0,Conference Chair 79,Accessories,350,65,Thursday,5,0,0,,
2025-05-22,136,47,350,1,Storage Box 36,Stationery,1500,35,Thursday,5,0,0,146.0,67.0
2025-05-22,101,26,250,0,Office Chair 1,Furniture,350,82,Thursday,5,0,0,34.0,30.0
2025-05-22,116,46,1200,1,Storage Box 16,Home Decor,750,38,Thursday,5,0,0,,
2025-05-22,228,15,350,0,Notebook 128,Home Decor,999,31,Thursday,5,0,0,,
2025-05-22,218,21,250,0,Desk Organizer 118,Office Supplies,750,78,Thursday,5,0,0,,
2025-05-22,229,42,1200,1,File Cabinet 129,Furniture,999,28,Thursday,5,0,0,,
2025-05-22,105,19,650,0,Monitor Stand 5,Storage,450,27,Thursday,5,0,0,,
2025-05-22,188,43,550,1,Notebook 88,Home Decor,999,57,Thursday,5,0,0,,
2025-05-22,137,21,999,0,Laptop Stand 37,Storage,750,30,Thursday,5,0,0,,
2025-05-22,168,34,650,0,Notebook 68,Stationery,1500,44,Thursday,5,0,0,,
2025-05-22,225,29,850,0,Monitor Stand 125,Storage,1500,23,Thursday,5,0,0,,
2025-05-22,156,36,999,0,Storage Box 56,Home Decor,550,83,Thursday,5,0,0,,
2025-05-22,232,32,700,0,Wall Clock 132,Stationery,600,94,Thursday,5,0,0,,
2025-05-22,158,38,450,1,Desk Organizer 58,Lighting,850,66,Thursday,5,0,0,243.0,0.0
2025-05-22,203,28,550,0,Desk Lamp 103,Accessories,750,41,Thursday,5,0,0,,
2025-05-22,192,33,1500,1,Wall Clock 92,Stationery,750,76,Thursday,5,0,0,,
2025-05-22,177,20,650,0,Laptop Stand 77,Storage,1800,43,Thursday,5,0,0,165.0,37.0
2025-05-22,177,20,650,0,Laptop Stand 77,Storage,1800,43,Thursday,5,0,0,218.0,37.0
2025-05-22,126,25,1200,0,Keyboard 26,Lighting,1200,35,Thursday,5,0,0,144.0,93.0
2025-05-22,216,26,1200,0,Storage Box 116,Stationery,750,89,Thursday,5,0,0,,
2025-05-22,299,46,850,1,Conference Chair 199,Accessories,250,35,Thursday,5,0,0,,
2025-05-22,229,19,1200,0,File Cabinet 129,Furniture,999,28,Thursday,5,0,0,,
2025-05-22,250,41,550,1,Pen Holder 150,Office Supplies,550,21,Thursday,5,0,0,54.0,78.0
2025-05-22,261,28,850,0,Office Chair 161,Furniture,600,28,Thursday,5,0,0,100.0,92.0
2025-05-22,261,28,850,0,Office Chair 161,Furniture,600,28,Thursday,5,0,0,43.0,75.0
2025-05-22,108,21,650,0,Notebook 8,Home Decor,1200,83,Thursday,5,0,0,,
2025-05-22,259,38,650,1,Conference Chair 159,Accessories,1200,78,Thursday,5,0,0,,
2025-05-22,149,27,1200,0,File Cabinet 49,Furniture,550,75,Thursday,5,0,0,,
2025-05-22,233,36,550,0,Whiteboard 133,Storage,2200,67,Thursday,5,0,0,230.0,84.0
2025-05-22,297,24,1200,0,Laptop Stand 197,Storage,700,68,Thursday,5,0,0,174.0,54.0
2025-05-22,279,29,650,0,Conference Chair 179,Electronics,450,92,Thursday,5,0,0,,
2025-05-22,183,38,850,1,Desk Lamp 83,Electronics,700,85,Thursday,5,0,0,,
2025-05-22,268,24,999,0,Notebook 168,Home Decor,750,85,Thursday,5,0,0,,
2025-05-22,224,24,1500,0,Bookshelf 124,Stationery,1200,53,Thursday,5,0,0,,
2025-05-22,127,29,999,0,Mouse 27,Electronics,700,57,Thursday,5,0,0,,
2025-05-22,148,27,550,0,Notebook 48,Home Decor,1800,43,Thursday,5,0,0,72.0,30.0
2025-05-22,292,48,999,1,Wall Clock 192,Home Decor,2200,39,Thursday,5,0,0,150.0,27.0
2025-05-22,292,48,999,1,Wall Clock 192,Home Decor,2200,39,Thursday,5,0,0,115.0,46.0
2025-05-22,284,28,250,0,Bookshelf 184,Home Decor,750,45,Thursday,5,0,0,,
2025-05-22,279,32,650,1,Conference Chair 179,Electronics,450,92,Thursday,5,0,0,,
2025-05-22,177,19,650,0,Laptop Stand 77,Storage,1800,43,Thursday,5,0,0,165.0,37.0
2025-05-22,177,19,650,0,Laptop Stand 77,Storage,1800,43,Thursday,5,0,0,218.0,37.0
2025-05-22,165,23,250,0,Monitor Stand 65,Furniture,900,71,Thursday,5,0,0,,
2025-05-23,262,19,550,0,Study Table 162,Lighting,900,94,Friday,5,0,0,,
2025-05-23,105,53,650,1,Monitor Stand 5,Storage,450,27,Friday,5,0,0,,
2025-05-23,280,22,450,0,Drawer Unit 180,Stationery,350,80,Friday,5,0,0,,
2025-05-23,221,25,850,0,Office Chair 121,Furniture,350,67,Friday,5,0,0,,
2025-05-23,227,20,450,0,Mouse 127,Accessories,450,46,Friday,5,0,0,,
2025-05-23,188,30,550,1,Notebook 88,Home Decor,999,57,Friday,5,0,0,36.0,37.0
2025-05-23,296,28,650,0,Storage Box 196,Stationery,1200,34,Friday,5,0,0,,
2025-05-23,250,28,550,0,Pen Holder 150,Office Supplies,550,21,Friday,5,0,0,,
2025-05-23,111,25,450,0,Table Lamp 11,Electronics,850,50,Friday,5,0,0,86.0,67.0
2025-05-23,111,25,450,0,Table Lamp 11,Electronics,850,50,Friday,5,0,0,37.0,91.0
2025-05-23,205,17,1200,0,Monitor Stand 105,Furniture,550,83,Friday,5,0,0,,
2025-05-23,272,28,999,0,Wall Clock 172,Stationery,900,61,Friday,5,0,0,,
2025-05-23,116,31,1200,0,Storage Box 16,Home Decor,750,38,Friday,5,0,0,,
2025-05-23,248,26,700,0,Notebook 148,Stationery,850,62,Friday,5,0,0,,
2025-05-23,149,28,1200,0,File Cabinet 49,Furniture,550,75,Friday,5,0,0,,
2025-05-23,202,26,550,0,Study Table 102,Office Supplies,750,76,Friday,5,0,0,212.0,28.0
2025-05-23,277,31,999,0,Laptop Stand 177,Furniture,600,55,Friday,5,0,0,,
2025-05-23,199,40,650,1,Conference Chair 99,Electronics,600,29,Friday,5,0,0,104.0,74.0
2025-05-23,108,22,650,0,Notebook 8,Home Decor,1200,83,Friday,5,0,0,,
2025-05-23,105,17,650,0,Monitor Stand 5,Storage,450,27,Friday,5,0,0,,
2025-05-23,248,30,700,0,Notebook 148,Stationery,850,62,Friday,5,0,0,,
2025-05-23,287,22,250,0,Mouse 187,Electronics,700,50,Friday,5,0,0,134.0,81.0
2025-05-23,159,16,350,0,Conference Chair 59,Electronics,250,31,Friday,5,0,0,242.0,29.0
2025-05-23,288,14,350,0,Notebook 188,Stationery,1800,27,Friday,5,0,0,140.0,84.0
2025-05-23,191,30,1500,0,Table Lamp 91,Electronics,2200,32,Friday,5,0,0,179.0,48.0
2025-05-23,112,35,700,1,Wall Clock 12,Stationery,450,95,Friday,5,0,0,,
2025-05-23,207,31,700,1,Mouse 107,Electronics,1500,56,Friday,5,0,0,167.0,81.0
2025-05-23,295,26,450,0,Office Desk 195,Electronics,1800,32,Friday,5,0,0,231.0,40.0
2025-05-23,151,17,1200,0,Table Lamp 51,Electronics,1500,36,Friday,5,0,0,,
2025-05-23,293,25,999,0,Whiteboard 193,Furniture,250,29,Friday,5,0,0,,
2025-05-23,231,23,550,0,Table Lamp 131,Electronics,1500,33,Friday,5,0,0,,
2025-05-23,180,17,250,0,Drawer Unit 80,Home Decor,850,83,Friday,5,0,0,193.0,65.0
2025-05-23,239,32,1500,0,Conference Chair 139,Electronics,750,83,Friday,5,0,0,,
2025-05-23,181,30,450,0,Office Chair 81,Furniture,2200,73,Friday,5,0,0,,
2025-05-23,118,24,850,0,Desk Organizer 18,Lighting,1800,25,Friday,5,0,0,237.0,22.0
2025-05-23,275,39,700,1,Office Desk 175,Accessories,450,33,Friday,5,0,0,,
2025-05-23,175,25,850,0,Office Desk 75,Electronics,1500,24,Friday,5,0,0,,
2025-05-23,214,35,450,0,Printer Stand 114,Lighting,1500,66,Friday,5,0,0,,
2025-05-23,249,16,700,0,File Cabinet 149,Storage,1500,55,Friday,5,0,0,,
2025-05-23,117,27,250,0,Laptop Stand 17,Furniture,350,64,Friday,5,0,0,,
2025-05-23,245,22,550,0,Monitor Stand 145,Furniture,850,58,Friday,5,0,0,176.0,7.0
2025-05-23,174,25,650,0,Printer Stand 74,Lighting,250,38,Friday,5,0,0,,
2025-05-23,209,20,450,0,File Cabinet 109,Storage,350,27,Friday,5,0,0,46.0,51.0
2025-05-23,192,27,1500,0,Wall Clock 92,Stationery,750,76,Friday,5,0,0,,
2025-05-23,256,25,350,0,Storage Box 156,Stationery,999,74,Friday,5,0,0,14.0,91.0
2025-05-23,138,25,450,0,Desk Organizer 38,Office Supplies,999,58,Friday,5,0,0,,
2025-05-23,122,39,450,1,Study Table 22,Office Supplies,999,48,Friday,5,0,0,,
2025-05-23,183,24,850,0,Desk Lamp 83,Electronics,700,85,Friday,5,0,0,,
2025-05-23,124,29,350,0,Bookshelf 24,Home Decor,750,92,Friday,5,0,0,,
2025-05-23,149,24,1200,0,File Cabinet 49,Furniture,550,75,Friday,5,0,0,,
